trade_date,trade_count,policy_return_bps,stress_3_5_return_bps,stress_5_0_return_bps,stress_7_0_return_bps
2022-07-01,3,42.10912747550698,33.917783633006984,30.40720770050698,25.72643979050698
2022-07-04,3,24.275743347848444,16.01324464541844,12.47217377294844,7.750745942988441
2022-07-05,3,-44.80625788047258,-47.60029916547257,-48.797745430472574,-50.394340450472576
2022-07-06,3,65.08129976268519,56.737750405255184,53.161943537785184,48.394201047825185
2022-07-07,3,-9.142966701473025,-17.596376736473022,-21.21926675147302,-26.049786771473023
2022-07-08,3,7.433685726000444,-1.0686017739995544,-4.712439273999554,-9.570889273999555
2022-07-11,3,39.653738341477904,31.172737561337907,27.5380229412779,22.691736781197907
2022-07-12,3,-14.741792548419086,-23.194047653419084,-25.76844145797349,-28.989473977973493
2022-07-13,3,-47.90982067629067,-53.528252498790685,-55.93615185129068,-59.14668432129067
2022-07-14,3,-27.296129351972578,-30.090673761972585,-31.288335651972584,-32.88521817197258
2022-07-15,3,-20.308701226999315,-25.901482476999313,-28.298388726999313,-31.494263726999314
2022-07-18,3,25.54584209250024,17.020213967500244,13.366373342500243,8.494585842500243
2022-07-19,3,24.85536522868166,16.29572156618166,12.627302853681659,7.736077903681657
2022-07-20,3,-14.476633757446084,-23.161538202446078,-26.883640107446084,-31.846442647446086
2022-07-21,3,-19.305377390688378,-27.99812589568838,-31.723589540688376,-36.69087440068838
2022-07-22,3,29.1895294584285,20.4401987981485,16.6904856580285,11.6908681378685
2022-07-25,3,-26.44647789847349,-32.25480668347349,-34.744090448473486,-38.06313546847348
2022-07-26,3,-14.900214443945156,-20.687928263945157,-23.168377043945156,-26.475642083945157
2022-07-27,3,29.036903177526963,20.33284939252696,16.60254062752696,11.628795607526959
2022-07-28,3,38.91059798905529,30.046777919055295,26.247997889055288,21.18295784905529
2022-07-29,2,6.533687845112612,3.537938234972612,2.25404554491261,0.5421886248326109
2022-08-01,0,0.0,0.0,0.0,0.0
2022-08-02,0,0.0,0.0,0.0,0.0
2022-08-03,0,0.0,0.0,0.0,0.0
2022-08-04,0,0.0,0.0,0.0,0.0
2022-08-05,0,0.0,0.0,0.0,0.0
2022-08-08,0,0.0,0.0,0.0,0.0
2022-08-10,0,0.0,0.0,0.0,0.0
2022-08-11,0,0.0,0.0,0.0,0.0
2022-08-12,0,0.0,0.0,0.0,0.0
2022-08-16,0,0.0,0.0,0.0,0.0
2022-08-17,0,0.0,0.0,0.0,0.0
2022-08-18,0,0.0,0.0,0.0,0.0
2022-08-19,0,0.0,0.0,0.0,0.0
2022-08-22,0,0.0,0.0,0.0,0.0
2022-08-23,0,0.0,0.0,0.0,0.0
2022-08-24,0,0.0,0.0,0.0,0.0
2022-08-25,0,0.0,0.0,0.0,0.0
2022-08-26,0,0.0,0.0,0.0,0.0
2022-08-29,0,0.0,0.0,0.0,0.0
2022-08-30,0,0.0,0.0,0.0,0.0
2022-09-01,0,0.0,0.0,0.0,0.0
2022-09-02,0,0.0,0.0,0.0,0.0
2022-09-05,0,0.0,0.0,0.0,0.0
2022-09-06,0,0.0,0.0,0.0,0.0
2022-09-07,0,0.0,0.0,0.0,0.0
2022-09-08,0,0.0,0.0,0.0,0.0
2022-09-09,0,0.0,0.0,0.0,0.0
2022-09-12,0,0.0,0.0,0.0,0.0
2022-09-13,0,0.0,0.0,0.0,0.0
2022-09-14,0,0.0,0.0,0.0,0.0
2022-09-15,0,0.0,0.0,0.0,0.0
2022-09-16,0,0.0,0.0,0.0,0.0
2022-09-19,0,0.0,0.0,0.0,0.0
2022-09-20,0,0.0,0.0,0.0,0.0
2022-09-21,0,0.0,0.0,0.0,0.0
2022-09-22,0,0.0,0.0,0.0,0.0
2022-09-23,0,0.0,0.0,0.0,0.0
2022-09-26,0,0.0,0.0,0.0,0.0
2022-09-27,0,0.0,0.0,0.0,0.0
2022-09-28,0,0.0,0.0,0.0,0.0
2022-09-29,0,0.0,0.0,0.0,0.0
2022-09-30,0,0.0,0.0,0.0,0.0
